,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,total_cases
0,0.0,-0.3742832319758977,-0.33217231915067735,-1.1423562252010682,-0.42857142857143005,-0.5183887813727518,-0.37181670709882503,-0.3713352145988615,-0.5982419979184466,-0.4311801612033343,-0.48769916510010636,-0.33210188623874515,-1.136399588649809,-0.4285725744556092,-0.5145794455606598,-1.118318860829186,-0.7154405468537846,-0.5290935126789736,-0.42253521126760785,-0.48302974614652505,-0.3517494192615698,-0.3689874417821812,-0.3702549948601197,-0.498538477868617,-0.4332537926802832,-0.4902592133903994,-0.36867875381936915,-0.5945017041950976,-0.4355137105922167,-0.4865341607647901,-0.7375319764119602,-0.5908708385652556,-0.5048330121951862,-0.43776591670494003,-0.4804391881295866,-0.3366112651495907,-0.3320303988499732,-1.056071691537212,-0.4414556111619861,-0.5109264286695313,-1.1257489337737883,-0.7104110832504489,-0.531056467165832,-0.42404058910542813,-0.4837096278811849,-0.350621179301447,-1.094829811133034,-0.8201963090146748,-0.5527864005045082,-0.6058115266993594,-0.5034723873053008,-0.34160807877688254,-0.41646241915785887,-0.4815502343865758,-0.3208941884640402,-0.2329162144398568,0
1,0.0,-0.2714161598308308,-0.24271310705332735,-0.6373057201378101,-0.3571428571428575,-0.5155597380846364,-0.27130065573928,-0.26951088093121484,-0.3799559943070709,-0.33400119067286166,-0.4791850049181949,-0.2427332036757956,-0.6525589818017574,-0.3533827830324792,-0.511465027261154,-0.6296797954832312,-0.48833867901119943,-0.5170836963544128,-0.35295103957075846,-0.4780963038028292,-0.35044470657521076,-0.2708848262715461,-0.2703178786450057,-0.338849626738134,-0.3350441395262364,-0.47688497519440015,-0.2678002891242967,-0.3812198649879359,-0.3388419484866009,-0.47778484995996967,-0.45394407700230077,-0.41324095353205215,-0.4882946671514894,-0.34660731275237444,-0.4702556819061796,-0.3340023564235099,-0.24275247484943707,-0.6139852422532638,-0.36290237151800736,-0.5075329282092792,-0.6494797858726978,-0.48555310416046316,-0.5187792286874491,-0.35282346925166985,-0.4785269563794973,-0.3492504713980147,-0.6221059629138592,-0.5315365950794093,-0.5325423220393651,-0.44716138199270644,-0.49027741688628085,-0.33827983336252315,-0.3486992861129882,-0.47480638616234566,-0.3191732833812295,-0.23234865234987068,0
2,0.0,-0.14630755863643538,-0.10705774514931551,-0.7383158211504596,-0.42857142857143005,-0.5065959163187366,-0.1473422074499042,-0.14412013881510272,-0.29887426669686773,-0.2757121267564557,-0.4638083091525393,-0.1071144765626676,-0.7238988988865607,-0.40797717324580957,-0.5021122458259512,-0.7281410255360539,-0.5712378270887069,-0.5107017553974531,-0.42253521126760785,-0.4724096567963479,-0.3462661602269491,-0.14821048145387797,-0.14623950539231872,-0.2390554328881062,-0.24954466950398504,-0.45563807067527207,-0.14215987665504778,-0.297301761157483,-0.2778471637760134,-0.462042855412175,-0.40920853651171846,-0.3802045449808477,-0.47538893017657774,-0.3237845568776574,-0.458009445794449,-0.3284041051155604,-0.1071708544717788,-0.6572806245978609,-0.4026384687797831,-0.49779841746668163,-0.7326790586194417,-0.5572992169111761,-0.5119511743241892,-0.41374899755766603,-0.4724389767056101,-0.3449798110909957,-0.7180724117096203,-0.6164299803474145,-0.5282785460171117,-0.522369768376843,-0.48669309993828735,-0.3349014971314059,-0.41646241915785887,-0.471780337736755,-0.3159722833512518,-0.2305113146689886,0
3,0.0,-1.4543874891341955,-1.5574702108972436,-1.7820868649141894,-4.71428571428572,-0.4914973160750528,-1.3506656657407752,-1.4460858189258337,-1.6535669547935248,-2.555648928358443,-0.5306768250790135,-1.5508505747567547,-1.92582761458081,-4.52612598531599,-0.49258852722184215,-1.7241009165851369,-3.6362422535844923,-0.5171351126798855,-3.983903420523145,-0.6082380736598215,-0.33907468075745983,-1.256519167329522,-1.3441448742454234,-1.4460667870306392,-1.9351579272369583,-0.5820275496320891,-1.438073036311371,-1.6512062854520742,-2.5055420903907626,-0.5327365979791294,-1.699398178216276,-2.514994123974766,-0.5547739705840271,-2.7179152816985725,-0.6381792835550608,-0.3417527807872016,-1.5442671609437661,-1.9276473235816511,-4.37437543102973,-0.4936795808765946,-1.801317798456596,-3.5824130823340945,-0.5232249368260451,-3.885886865931565,-0.6108053326559285,-0.33913788037531434,-1.6684312184519476,-2.9792747456334636,-0.5529947743283716,-3.402303665754425,-0.6268346362567604,-0.3332013482743767,-3.4031730410075895,-0.6943537968638953,-0.3454611186601824,-0.22728023333517192,0
4,0.0,-0.9615986098821772,-0.9620531623288602,-0.940336023175762,-1.5714285714285725,-0.47026393735358524,-0.921417677026674,-0.9560822083132907,-1.0465503381278638,-1.2277798131345312,-0.4832768133008714,-0.9598520428177959,-1.0525352088494246,-1.5531973728957573,-0.46947884170890297,-0.9239633601662519,-1.3845550991936644,-0.4812705466427785,-1.4902749832327313,-0.48101562581112833,-0.3286359699861998,-0.8829230446386915,-0.9177044984075987,-0.9714957536020976,-1.0970831985733227,-0.5179173279385355,-0.9509276958556007,-1.0498241281346274,-1.2206895689982074,-0.4841160067634175,-1.059550078808201,-1.2544275985926017,-0.4972945624725326,-1.2897333941346456,-0.5110312272257835,-0.32556372758524105,-0.9576557159591043,-1.0732836474476963,-1.5503492255337636,-0.46876241375704414,-0.9910410015648417,-1.392065910823706,-0.4856133804073865,-1.477989695880632,-0.48374601361657354,-0.3282699156121126,-0.9078674659322367,-1.2423854725546821,-0.5041672949961769,-1.3887364567834064,-0.4981772493967214,-0.3198388113820632,-1.4142003080500116,-0.514775423414755,-0.3104563429682216,-0.22243912445314712,0
5,0.0,-1.945786272796304,-2.1074243811529803,-2.213063295935174,-3.071428571428575,-0.44289578015433334,-1.7497207989899815,-1.929277441824646,-2.1481567404107227,-2.2988344934832012,-0.5268058847865543,-2.094647645799947,-2.4090211717831242,-3.0396901987404306,-0.44719405671224316,-2.123914221259193,-2.7304471503343772,-0.4831476073447478,-2.7614017437961142,-0.5150133904236391,-0.3146205310114077,-1.5803382253452216,-1.7375922071143521,-1.8349079787565505,-1.934721292890928,-0.6030728950585226,-1.9134513129279442,-2.1399962540513626,-2.2732728382698975,-0.5304896208342731,-2.157139014396897,-2.3479247817876545,-0.5578235358932487,-2.286291419068887,-0.5901948447538808,-0.33160977852810697,-2.081974720985779,-2.428052901803948,-3.0244115180166022,-0.4513634505858176,-2.2227543513193444,-2.7410967748997592,-0.49156221520246846,-2.7337342007814174,-0.5207620600771579,-0.3156236813655644,-2.0393034070941853,-2.444377555143245,-0.530139781376992,-2.5477403183309084,-0.5498983588116001,-0.31412601584052985,-2.4922027464295198,-0.5865010490408828,-0.31365546500799996,-0.2156679568232712,0
6,0.0,-1.0262380538642397,-1.0317140240691023,-0.5194606022560442,-1.0000000000000024,-0.4093928444772974,-0.9793808969065954,-1.0201726358521348,-1.0022212394004677,-1.0721171459940066,-0.4387274718988027,-1.0291166630885704,-0.6750224172445393,-1.0258252732235487,-0.4098965193297594,-0.5143448816003072,-0.8695412391193615,-0.41614369250581085,-0.967136150234745,-0.40765418528566516,-0.29660366821010453,-0.9348377578606342,-0.9752509782947564,-0.9768345207386389,-1.035667805081035,-0.4839969447588136,-1.0144913986175694,-1.0103406166935915,-1.073736343662211,-0.4402429551095174,-0.9416686743151172,-1.0503984419686598,-0.44752215346639573,-1.046049633661089,-0.4534508808794632,-0.30025864920114187,-1.026526100518651,-0.7503271979723086,-1.0615437753241737,-0.41042753695965206,-0.6056278045920859,-0.9009645124889198,-0.42120713431331985,-0.9786596477845754,-0.41155963006966517,-0.2966581475190537,-0.5092397670189861,-0.7748892163752384,-0.43375092961076495,-0.9043714665541649,-0.4218890921423814,-0.28829227254671325,-0.9353755985781045,-0.43235615911674913,-0.2776599335037576,-0.206526875699229,0
7,0.0,-0.9511728931281419,-0.943721356499696,-0.9571710400448749,-0.5714285714285725,-0.3697551303224774,-0.9120218719200921,-0.9454066288181808,-1.0416865323141415,-0.874168803803829,-0.40144343724049225,-0.9416191949089948,-1.065085165634631,-0.6179132414207378,-0.3705242066473131,-0.9402156768291297,-0.7419415700431222,-0.38963499001304247,-0.5606975184439988,-0.35521752693023634,-0.27406548723809315,-0.8744655347945904,-0.9082182594110123,-0.9648839177898018,-0.9021847949054463,-0.4479452706246894,-0.9400361612438577,-1.044437444969524,-0.881365350920029,-0.40301800875837895,-1.0588594136995468,-0.9464676796518178,-0.42040732318169727,-0.7985403593220313,-0.40454397265094183,-0.28002205794564133,-0.9395213574140574,-1.0816985814715248,-0.6717196632810438,-0.3713123249477401,-1.0050632396595829,-0.7729935597033517,-0.3945223238315382,-0.5846666473450153,-0.3594455711823514,-0.2742508713493929,-0.9235555613852232,-0.7925629256732379,-0.4181183917484498,-0.6742072099991938,-0.38184030481843767,-0.27057271345412476,-0.5500371422695831,-0.3694729366935678,-0.252925164738028,-0.19443548177456263,0
8,0.0,-1.4481320590525817,-1.502474793922978,-0.6373057201378101,-1.642857142857145,-0.3239826376898734,-1.3453992033983375,-1.4378086928412805,-1.3934041541399456,-1.55707776147432,-0.4039453503685338,-1.4963612220867333,-0.8623252361342643,-1.6652666380577432,-0.3281873730018288,-0.6296797954832312,-1.3316111054634931,-0.3396820499736317,-1.5541582830315253,-0.3626832238903006,-0.24639089502995845,-1.2520906210724645,-1.3380279636880643,-1.326742500405824,-1.4289491776101273,-0.4813315457711564,-1.4280209051938955,-1.4016857807652807,-1.551224775920104,-0.40754218303091144,-1.2856254972824555,-1.5002196475627418,-0.4164971517484923,-1.5280772577766206,-0.4448396943625729,-0.26968826822590986,-1.4902794106683153,-0.9845311634946667,-1.69784815829499,-0.33229192362134885,-0.7553038610205091,-1.3718110491928894,-0.3474222056658701,-1.5601400817385753,-0.3690556017073925,-0.24771078745929226,-0.6221059629138592,-1.134051114068114,-0.3633424128426665,-1.3853509986200034,-0.3820068216374223,-0.24305872330332487,-1.4713149412648545,-0.4170486518965064,-0.2433384561509908,-0.17864746539803267,0
9,0.0,-1.1499565595173789,-1.210632447237232,-0.41845050124339117,-0.92857142857143,-0.2720753665794856,-1.0889247723404651,-1.144767415786238,-1.0857812307667318,-1.1290918666430192,-0.3394532398774865,-1.206870794410334,-0.6116986767531574,-0.9749841338937104,-0.27580179749802364,-0.4150891164817549,-0.7876580119741182,-0.2857093942303933,-0.9002347417840395,-0.28532681412171107,-0.21286959979906764,-1.0317172941076809,-1.0848403388913876,-1.0670273793487017,-1.109138257559891,-0.4093172167782976,-1.1397761411450207,-1.0972846526917337,-1.1337715031623725,-0.3427190657027359,-0.9911360326637726,-1.0853057715673586,-0.3501701310666856,-1.069110482077172,-0.36102628725006763,-0.23494945729099376,-1.2031228978582564,-0.7209224389002042,-1.0286956649004309,-0.2794505936412487,-0.5261236056133214,-0.8330289591435048,-0.2925873762995126,-0.9220920480805758,-0.29162340029747374,-0.21415610436049864,-0.41171826420887436,-0.691042799669134,-0.30618655502937814,-0.8324187965156291,-0.3042315588445928,-0.21043440039704817,-0.8727368396755003,-0.321108824079674,-0.20425668427992819,-0.15822059601781222,0
