,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total_cases
0,0.8331757315436242,0.393098129406265,0.2914017657644436,0.16119799612712243,-0.17449794338253088,-0.8618396746156387,-0.8528864061556843,-1.183554006793482,-0.8499999999999943,-0.7619047619047851,0.40710854947166186,-1.1246001523315883,-0.17449794338253088,-1.0818144442666104,0.271186440680379,-0.7595712098107669,0.13289036545209024,-1.0454545454545479,-1.2727272727272734,-0.0686619718309859,4
1,1.44251550610079,0.8099850305379314,-0.21403225647531388,-0.1447351875181487,0.02680861359787076,-0.5315847802242494,-0.4878957171222633,-0.5836933797885653,-0.30000000000001137,-0.5238095238095432,-0.13314121037463977,-0.27098248286124554,0.02680861359787076,-0.5599561463416755,-0.1355932203322799,-0.21439509954681987,-0.3588039867094794,0.0,-0.2727272727272735,-0.32922535211267606,5
2,-0.33075341499421806,1.1438382527375655,-0.2861841516675193,0.06755874804179646,0.25366561819501565,-0.23679349838963587,-0.2607076350238764,-0.005017421657565221,-0.5,-0.09523809523809137,0.1804034582132565,0.7279512566718825,0.25366561819501565,0.006303960539878677,-0.2485875706170899,-0.21439509954681987,-0.2524916943552509,0.22727272727272932,0.0,0.8257042253521127,4
3,0.9108994030412086,1.9255689568102092,0.6981671514345188,0.9666934856136498,-0.11759012823614813,-0.1304026596850225,-0.0782122905071807,-0.053519163696881394,-0.05000000000001137,-0.23809523809524197,-0.2883765609990394,0.3620715917632042,-0.11759012823614813,-0.06112100861931078,-0.045197740110759735,0.11026033689141629,0.01328903654893045,0.7272727272727277,0.22727272727272735,-0.49119718309859156,3
4,1.7813238796917723,2.1113335431082367,1.0289499640307052,1.1250347474376992,-0.2693443019598355,0.14444034021573432,0.14897579106976683,0.14606271763003834,0.19999999999998863,0.0,-0.3536983669548512,0.3882711348036272,-0.2693443019598355,0.1449910922253533,0.8813559322151873,0.7411944870169722,2.431893687728592,1.5000000000000033,0.49999999999999917,-0.4278169014084507,6
5,0.0,1.164257579158925,1.0725214765468647,0.21823751094150584,-0.22947011855794827,0.2020687108790372,0.20111731807455396,0.15777003470091436,0.44999999999998863,0.2857142857143012,0.19538904899135437,0.2670220868155371,-0.22947011855794827,0.1460874332038249,-0.5649717514082286,0.3859111791842767,0.17275747508957762,1.2272727272727293,0.49999999999999917,0.744718309859155,2
6,0.7082159891925774,0.2746458694618317,0.38357447924988464,0.6126080694171342,-0.3475441567868377,-0.016623568450594813,-0.08193668574016803,0.16334494787054724,-0.09999999999999432,0.09523809523809137,0.6607108549471662,0.7166793602423072,-0.3475441567868377,0.15430999040806578,-0.6553672316297487,0.08575803981872916,0.01328903654893045,0.22727272727272932,0.22727272727272735,0.4137323943661972,4
7,0.1877651035243004,0.05454693336370881,-0.3663317824674007,-0.4551762926846686,2.5102346963464797,0.18212042842797893,0.07821229050715106,0.42313588830768134,-0.44999999999998863,0.4285714285714247,0.3302593659942363,1.0100533130198242,2.5102346963464797,0.4393586405132037,-1.4011299434968367,0.49617151607569293,0.8637873754199803,1.0000000000000016,0.0,0.11091549295774655,5
8,0.5735944110927385,0.8533542790301724,-0.7286932037076563,-0.5855148049668885,-0.040938785385918254,0.17547100146148464,0.09310986935343175,0.363484320709579,0.30000000000001137,0.09523809523809137,0.6188280499519692,0.880578827118538,-0.040938785385918254,0.36754830751686907,-0.9039548022626576,0.4777947932818968,0.5847176079761724,1.0000000000000016,0.0,0.11091549295774655,10
9,0.0,0.5863623429998139,-0.237450038207822,0.5061003020305846,-0.1359787079603194,0.47321758399771463,0.46927374304296565,0.4699651565912298,0.4000000000000057,0.5714285714285753,0.2687800192122958,0.5634424980881108,-0.1359787079603194,0.47553789226558346,-0.7005649717405086,0.4777947932818968,-0.22591362125738831,1.0000000000000016,0.7272727272727265,-0.5933098591549295,6
10,1.7384897412054596,0.16134370777585233,0.1998964128887769,-0.1800838723448327,0.01616259375756104,0.1414850389969456,0.11173184343267016,0.23191637614986232,0.15000000000000568,0.23809523809524197,0.8574447646493756,0.6030464584811946,0.01616259375756104,0.2250239824643001,-0.4745762711867085,0.1470137825218899,0.3720930232584098,0.0,-0.5000000000000008,1.6109154929577465,8
11,3.0103093869381494,1.5648810121060006,1.7284893872744422,1.5857343738165737,0.7304137430437938,0.2212781677668048,0.1936685286513988,0.34620209046904793,0.25,-0.09523809523809137,0.7490874159462055,0.747448591014654,0.7304137430437938,0.34726599970292166,-0.06779661015823034,0.3920367534631692,0.13289036545209024,0.5,0.49999999999999917,-0.20246478873239437,2
